Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Myanmar,MMR,GDP (current US$),NY.GDP.MKTP.CD,545098463.8,605581577.3,634528851.5,598998434.7,411419905.8,367053111.3,293103482.4,420359035.9,559956141.5,571854203.6,563555620.5,587448416.5,662213096.3,719754670.1,1225589878.0,1061107354.0,1204699867.0,873579940.5,935408765.8,952265052.0,1038225167.0,1111000756.0,1481165483.0,1381573615.0,1304063253.0,1478908160.0,1582873764.0,1562448083.0,1541088317.0,2013448240.0,2115193503.0,2069832687.0,2411552297.0,3163020044.0,4432257187.0,5289174927.0,6123556701.0,4722288502.0,6459461639.0,8486832801.0,8905066164.0,6477790688.0,6777632512.0,10467109978.0,10567354056.0,11986972419.0,14502553710.0,20182477481.0,31862554102.0,36906181381.0,49540813342.0,59977326086.0,59937796642.0,60269732883.0,65446196920.0,59687411769.0,63216143490.0,66055090634.0,67855845007.0,75072038086.0,79045695085.0,66262813093.0,62263466264.0,
Montenegro,MNE,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,984293043.8,1159869246.0,1284685051.0,1707710053.0,2073234418.0,2257174481.0,2721903149.0,3680711744.0,4545674528.0,4159330370.0,4142983843.0,4544428421.0,4087526242.0,4465772400.0,4593853291.0,4054730078.0,4376930578.0,4856599481.0,5506942238.0,5542054181.0,4769996866.0,5861427505.0,6229801581.0,
Mongolia,MNG,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,2310099100.0,2552401933.0,2725736633.0,2098734600.0,2186505475.0,2896178867.0,3020611600.0,3204461567.0,3576966800.0,2560785660.0,2379018326.0,1317611864.0,768401634.2,925817092.2,1452165005.0,1345719472.0,1180934203.0,1124440205.0,1057408589.0,1136896124.0,1267997934.0,1396555720.0,1595297356.0,1992066808.0,2523471601.0,3414055662.0,4234999704.0,5623216608.0,4583850368.0,7189481999.0,10409797378.0,12292770632.0,12582122604.0,12226514668.0,11619892591.0,11181350649.0,11480847741.0,13178094720.0,14206359018.0,13312981429.0,15286441738.0,17146471626.0,
Northern Mariana Islands,MNP,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1284000000.0,1239000000.0,1210000000.0,1061000000.0,990000000.0,938000000.0,939000000.0,795000000.0,799000000.0,729000000.0,746000000.0,772000000.0,832000000.0,910000000.0,1230000000.0,1560000000.0,1301000000.0,1181000000.0,858000000.0,873131965.3349835,888530802.9017841,
Mozambique,MOZ,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3854856435.0,2798696511.0,2883161897.0,2958108170.0,3061646174.0,4030146135.0,4873663775.0,5551118149.0,6285219691.0,5930685215.0,5650154067.0,5950769427.0,6583526861.0,7937255565.0,8868504900.0,9509835537.0,10811456006.0,12920340965.0,12263894790.0,11411894724.0,14619279989.0,16688114144.0,17198073057.0,17978246586.0,16208985770.0,12069051237.0,13264640646.0,15017358751.0,15512759175.0,14235420505.0,16168056389.0,18406835955.0,
Mauritania,MRT,GDP (current US$),NY.GDP.MKTP.CD,,159213430.2,164271557.6,168186297.2,224495743.8,255340475.0,266533605.2,282615310.2,311395937.2,295062308.5,309405316.1,335568907.1,391669449.3,493237876.3,613010552.5,703377837.5,775045516.9,799030017.1,804629876.8,951900945.2,1047925106.0,1105494682.0,1108776653.0,1165171263.0,1074373230.0,1009723326.0,1186628779.0,1344664725.0,1414951290.0,1450647019.0,1506914408.0,2133692697.0,2164298425.0,1847353211.0,1944876755.0,2091726101.0,2132087009.0,2071996564.0,2032347665.0,1985922776.0,1779520886.0,1746063558.0,1777057481.0,2051147607.0,2362501023.0,2936019526.0,3919577286.0,4346212355.0,5206437194.0,4714595548.0,5628878798.0,6764627746.0,6728208836.0,7223071097.0,6592537782.0,6166863897.0,6398747592.0,6800135898.0,7473550557.0,7894764886.0,8260752385.0,9222536364.0,9780863579.0,
Mauritius,MUS,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,704030891.2,823633467.7,1015369264.0,1211139695.0,1131789370.0,1142388185.0,1078403870.0,1090276947.0,1040554601.0,1076122279.0,1462904818.0,1880850431.0,2134513097.0,2181934976.0,2653485893.0,2856889220.0,3224265890.0,3263363787.0,3558143578.0,4040341983.0,4421952041.0,4187375954.0,4169672975.0,4343708953.0,4663321081.0,4613637275.0,4841310240.0,5816559039.0,6578840419.0,6488743193.0,7028810681.0,8150150209.0,9990356674.0,9128843109.0,10003670690.0,11518413430.0,11668696397.0,12292974141.0,13074129952.0,12007291046.0,12594155464.0,13713506131.0,14735695931.0,14436346980.0,11408106446.0,11484357948.0,12948726654.0,
Malawi,MWI,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,1801156775.0,1801193910.0,1717379495.0,1780148050.0,1758028656.0,1646442273.0,1722586299.0,1721711809.0,2008189508.0,2314205129.0,2737087862.0,3206783830.0,2618837835.0,3013392658.0,1719864761.0,2033701498.0,3319573750.0,3875785863.0,2547609590.0,2584478924.0,2537307580.0,2498008665.0,5087328438.0,4669789300.0,5058726350.0,5320409651.0,5818279739.0,6451210219.0,7743617352.0,9009887947.0,10128323011.0,11648142958.0,8773203178.0,8031571928.0,8801326169.0,9219474379.0,7909868618.0,8943543677.0,9880675786.0,11025371147.0,12056108778.0,12602334122.0,13164667627.0,
Malaysia,MYS,GDP (current US$),NY.GDP.MKTP.CD,1916229477.0,1901856123.0,2001489602.0,2510110348.0,2674423922.0,2956337669.0,3143517944.0,3188924677.0,3330371551.0,3664552041.0,3864145667.0,4244395956.0,5043347250.0,7662902678.0,9496204302.0,9298800799.0,11050234599.0,13139488633.0,16358079862.0,21213264962.0,24488224677.0,25004285792.0,26804493635.0,30347442111.0,33942897422.0,31199633353.0,27734111400.0,32181210158.0,35272109220.0,38847965293.0,44024585240.0,49143148094.0,59167550163.0,66894966969.0,74478356958.0,88705342903.0,100855000000.0,100005000000.0,72167498981.0,79148421053.0,93789736842.0,92783947368.0,100846000000.0,110202000000.0,124749000000.0,143534000000.0,162692000000.0,193550000000.0,230812000000.0,202257000000.0,255018000000.0,297952000000.0,314443000000.0,323276000000.0,338066000000.0,301355000000.0,301256000000.0,319109000000.0,358789000000.0,365178000000.0,337456000000.0,373832000000.0,407027000000.0,
Namibia,NAM,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,2421990338.0,2249908578.0,2118710248.0,2297400688.0,1951260038.0,1608237350.0,1809048527.0,2300068217.0,2495094746.0,2535135798.0,2789921853.0,2996869281.0,3429521699.0,3251188833.0,3666503530.0,3978514206.0,3989163197.0,4154989950.0,3873109866.0,3868551730.0,3922232165.0,3557341215.0,3349169826.0,4926439384.0,6609205995.0,7248374838.0,8001779551.0,8839536476.0,8607431497.0,8938847189.0,11431412421.0,12523359441.0,13042053592.0,12043307277.0,12435430970.0,11335161084.0,10722018732.0,12895153160.0,13682018827.0,12541928103.0,10583748542.0,12446290855.0,12914932656.0,
New Caledonia,NCL,GDP (current US$),NY.GDP.MKTP.CD,,,,,,159594492.5,164206536.4,180036767.6,215507162.6,263108841.3,358815684.1,413985778.6,506808996.7,542293399.9,637403478.5,816652164.4,798313521.7,837620126.6,846004687.8,1047225724.0,1182463951.0,972564154.8,904599869.7,823857893.2,796066194.7,854820893.6,1201321514.0,1488093102.0,2072775508.0,2185082939.0,2529440424.0,2653780672.0,2923883281.0,2822243781.0,3038728385.0,3628440505.0,3606968436.0,3291131281.0,3556304833.0,3647802050.0,3420032041.0,3297734891.0,3740056748.0,4915353827.0,5895008978.0,6238629487.0,6979155388.0,8819917180.0,9067619760.0,8704438102.0,9364350077.0,10351448005.0,9659151917.0,10151382933.0,10635035595.0,8738203074.0,8724568955.0,9174048682.0,9896402284.0,9475655325.0,9454629468.0,10071349664.0,9623318718.0,
Niger,NER,GDP (current US$),NY.GDP.MKTP.CD,449526873.3,485785231.0,531736599.3,586294878.7,582816396.4,673383510.8,702296078.6,665586872.3,641214226.2,625867985.3,649916621.2,693573703.6,742779660.8,946385105.2,1026137111.0,1048690933.0,1064517601.0,1291458041.0,1774365590.0,2109277666.0,2508524721.0,2170893414.0,2017612216.0,1803099561.0,1461243326.0,1440581652.0,1904096998.0,2233006105.0,2280356193.0,2179567114.0,3512356508.0,3285796875.0,3386232579.0,3052673849.0,1938058175.0,2302537562.0,2405686940.0,2290318910.0,2643363519.0,2537789821.0,2241753193.0,2448714704.0,2782192879.0,3394084732.0,3760443738.0,4383315965.0,4756361252.0,5731485052.0,7297600226.0,7352131310.0,7851192502.0,8772950778.0,9426912648.0,10224897438.0,10862943544.0,9683867926.0,10398861982.0,11185104252.0,12837307497.0,12889555561.0,13744653103.0,14915002436.0,15342278919.0,
Nigeria,NGA,GDP (current US$),NY.GDP.MKTP.CD,4196174502.0,4467287893.0,4909399176.0,5165590254.0,5552931319.0,5874537650.0,6366917453.0,5203237919.0,5200997920.0,6634317346.0,12546094982.0,9181769912.0,12274416018.0,15162871287.0,24846641318.0,27778934625.0,36308883249.0,36035407725.0,36527862209.0,47259911894.0,64201788123.0,164475000000.0,142769000000.0,97094911792.0,73484359521.0,73745821158.0,54805852581.0,52676041931.0,49648470440.0,44003061108.0,54035795388.0,59526833412.0,52058181854.0,56721051402.0,80399613064.0,140920000000.0,185730000000.0,200850000000.0,218416000000.0,59145077039.0,69171451627.0,73557840064.0,95054059303.0,104739000000.0,135765000000.0,175671000000.0,238455000000.0,278261000000.0,339476000000.0,295009000000.0,366990000000.0,414467000000.0,463971000000.0,520117000000.0,574184000000.0,493027000000.0,404649000000.0,375746000000.0,421739000000.0,474517000000.0,432199000000.0,440839000000.0,472625000000.0,
Nicaragua,NIC,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2588999219.0,1013211921.0,1009455484.0,1488804124.0,1792800000.0,1756454248.0,3863185119.0,4140470000.0,4308351903.0,4389973490.0,4635267225.0,4855717875.0,5107329007.0,5323146566.0,5224213018.0,5322454926.0,5795568205.0,6321324279.0,6763418646.0,7423365339.0,8496948363.0,8298736418.0,8758619001.0,9774319977.0,10531980241.0,10982995267.0,11880434071.0,12756685522.0,13286101285.0,13785924374.0,13025234959.0,12699028991.0,12678162404.0,14145880399.0,15671583940.0,
Netherlands,NLD,GDP (current US$),NY.GDP.MKTP.CD,12276734172.0,13493833740.0,14647057370.0,15891241386.0,18699380731.0,21000586933.0,22867203317.0,25087562181.0,27817605743.0,34035946604.0,38164716625.0,44579122807.0,54706557264.0,71840909664.0,87243413395.0,100250000000.0,109169000000.0,127017000000.0,155860000000.0,179669000000.0,195152000000.0,164134000000.0,158480000000.0,153445000000.0,143913000000.0,143846000000.0,200862000000.0,245046000000.0,261911000000.0,258337000000.0,318331000000.0,327500000000.0,362963000000.0,353550000000.0,379130000000.0,452302000000.0,450490000000.0,416813000000.0,438008000000.0,447050000000.0,417479000000.0,431587000000.0,473862000000.0,580070000000.0,658380000000.0,685348000000.0,733955000000.0,848559000000.0,951870000000.0,871519000000.0,847381000000.0,905271000000.0,838923000000.0,877173000000.0,892168000000.0,765573000000.0,784060000000.0,833870000000.0,914043000000.0,910194000000.0,909793000000.0,1029680000000.0,1009400000000.0,
Norway,NOR,GDP (current US$),NY.GDP.MKTP.CD,5163271598.0,5632460937.0,6066976683.0,6510239503.0,7159202706.0,8058681060.0,8696460205.0,9514496703.0,10159934137.0,11063065083.0,12814123115.0,14583114840.0,17358610850.0,22534253703.0,27145693810.0,32877805200.0,35942270686.0,41508030431.0,46522900254.0,53132244624.0,64439382896.0,63596654761.0,62647195538.0,61627240831.0,62057955033.0,65416879914.0,78693118044.0,94229907236.0,101900000000.0,102634000000.0,119792000000.0,121872000000.0,130838000000.0,120579000000.0,127131000000.0,152030000000.0,163520000000.0,161357000000.0,154230000000.0,162384000000.0,171457000000.0,174239000000.0,195915000000.0,229385000000.0,265269000000.0,309979000000.0,346915000000.0,402643000000.0,464918000000.0,387976000000.0,431052000000.0,501361000000.0,512777000000.0,526014000000.0,501736000000.0,388160000000.0,370957000000.0,401745000000.0,439789000000.0,408743000000.0,367633000000.0,503368000000.0,593349000000.0,
Nepal,NPL,GDP (current US$),NY.GDP.MKTP.CD,508334414.0,531959561.2,574091100.7,496947904.4,496098775.3,735267081.7,906811943.8,841974025.5,772231413.9,788641964.6,865975307.8,882765470.7,1024098398.0,972101725.0,1217953547.0,1575789254.0,1452788944.0,1382400000.0,1604162497.0,1851250008.0,1945916583.0,2275583317.0,2395423680.0,2447174804.0,2581207388.0,2619913956.0,2850782093.0,2957255380.0,3487009748.0,3525225833.0,3627560282.0,3921476085.0,3401211581.0,3660041667.0,4066775510.0,4401104418.0,4521580381.0,4918691917.0,4856255044.0,5033642384.0,5494252208.0,6007055042.0,6050875807.0,6330473097.0,7273938315.0,8130258415.0,9043715356.0,10325618017.0,12545438605.0,12854985464.0,16002656434.0,21573872274.0,21703100747.0,22162205046.0,22731612827.0,24360801338.0,24524109484.0,28971588880.0,33111525183.0,34186180696.0,33433659224.0,36924841429.0,40828247304.0,
Nauru,NRU,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47562844.61,65071879.78,101055723.0,94385014.94,99149244.4,84863440.58,97541943.04,109355638.9,130995566.3,125160115.5,124685688.2,145536615.9,151647846.1,
New Zealand,NZL,GDP (current US$),NY.GDP.MKTP.CD,5485854792.0,5670064168.0,6077496268.0,6638937283.0,7274144351.0,5654463586.0,5863733231.0,5961418094.0,5180597621.0,5761588762.0,6836362759.5,7911136757.0,9567331065.0,12802281898.0,13940981798.0,12861983284.0,13604832424.0,15446825318.0,18530518395.0,20731243113.0,23244547385.0,24417617184.0,24164603059.0,24309279706.0,21665975319.0,24679795396.0,30604668357.0,40376354070.0,45176811594.0,43920222525.0,45495129385.0,42745329732.0,41649829860.0,46775620817.0,55314732279.0,63918703507.0,70140835299.0,66075143415.0,56227169851.0,58762260626.0,52623281957.0,53872425917.0,66627729311.0,88250885550.0,103905000000.0,114720000000.0,111539000000.0,137189000000.0,133131000000.0,121374000000.0,146518000000.0,168291000000.0,176207000000.0,190907000000.0,201313000000.0,178064000000.0,188838000000.0,206556000000.0,211887000000.0,213092000000.0,212570000000.0,255552000000.0,248102000000.0,
Oman,OMN,GDP (current US$),NY.GDP.MKTP.CD,,,,,,63279974.69,67759972.9,107151832.5,188879848.9,239999808.0,256319794.9,301010587.1,366883548.3,483066990.6,1645917776.0,2096699189.0,2560220035.0,2741169948.0,2740301390.0,3733352635.0,5981760278.0,7259120151.0,7554719456.0,7932541691.0,8821443151.0,10005645420.0,7324167369.0,7811183095.0,8386215865.0,9372171651.0,11685045514.0,11341482445.0,12452275683.0,12493107932.0,12918855657.0,13802600780.0,15277763329.0,15837451235.0,13996914694.0,15593456177.0,19507452536.0,19452000520.0,20142756047.0,21633708192.0,24763712874.0,31081991678.0,37215779714.0,42085379454.0,60905452536.0,48388363589.0,64993498049.0,77497529259.0,87408842653.0,89936020806.0,92699089727.0,78710793238.0,75128738622.0,80856697009.0,91505851756.0,88060858257.0,75909397659.0,88191977373.0,114667000000.0,
Pakistan,PAK,GDP (current US$),NY.GDP.MKTP.CD,3749265015.0,4118647627.0,4310163797.0,4630827383.0,5204955901.0,5929231415.0,6561108778.0,7464510710.0,8041999160.0,8683116338.0,10027509450.0,10665896682.0,9415016360.0,6383429490.0,8899191919.0,11230606061.0,13168080808.0,15126060606.0,17811515152.0,19688383838.0,23654444444.0,28100606061.0,30725971564.0,28691889764.0,31151825467.0,31144920844.0,31899070056.0,33351529275.0,38472742808.0,40171106279.0,40010423970.0,45625336680.0,48884671947.0,51809999353.0,52293470813.0,60636071684.0,63320170084.0,62433340468.0,62191955814.0,62973857069.0,99484802345.0,97145618480.0,97923302809.0,112372000000.0,132216000000.0,145209000000.0,161871000000.0,184141000000.0,202204000000.0,187338000000.0,196710000000.0,230587000000.0,250107000000.0,258657000000.0,271390000000.0,299964000000.0,313630000000.0,339206000000.0,356128000000.0,320909000000.0,300426000000.0,348517000000.0,374697000000.0,
Panama,PAN,GDP (current US$),NY.GDP.MKTP.CD,537147100.0,599026300.0,652120900.0,722784500.0,776137500.0,852485300.0,928833000.0,1034376400.0,1112791100.0,1221305700.0,1351006400.0,1523917200.0,1673411700.0,1913793400.0,2188307600.0,2435304100.0,2588106000.0,2738261900.0,3244558600.0,3704551600.0,4614086400.0,5222421500.0,5769767900.0,5923755900.0,6183387100.0,6541517100.0,6797834200.0,6827665300.0,5902783400.0,5918469800.0,6433967000.0,7074675500.0,8042337700.0,8782585400.0,9365289800.0,9573813700.0,9870494000.0,10677286100.0,11575486400.0,12130252200.0,12304115000.0,12502013400.0,12994310400.0,13693981200.0,15013381700.0,16374393900.0,18141666300.0,21295984200.0,25155888600.0,27116635600.0,29440287600.0,34686224300.0,40429700000.0,45599900000.0,49921400000.0,54091800000.0,57907700000.0,62202700000.0,67294169200.0,69721787500.0,57086836900.0,67406738100.0,76522511800.0,
Peru,PER,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,15203143381.0,14124541993.0,20339340469.0,15044388198.0,21777475654.0,36533467759.0,15439408447.0,22499558526.0,26410386963.0,34341465998.0,35966302303.0,34832077221.0,44882079767.0,53312793687.0,55252414130.0,58147522523.0,55501467877.0,50187324568.0,51744749133.0,52030158775.0,54777553515.0,58731030122.0,66768703498.0,76060606061.0,88643193062.0,102171000000.0,120551000000.0,120823000000.0,147528000000.0,171762000000.0,192650000000.0,201176000000.0,200786000000.0,189803000000.0,191898000000.0,211008000000.0,222597000000.0,228326000000.0,201948000000.0,223718000000.0,242632000000.0,
Philippines,PHL,GDP (current US$),NY.GDP.MKTP.CD,7515894111.0,8171194425.0,4954593072.0,5505023238.0,5953756195.0,6517349772.0,7189017888.0,7724873935.0,8632749269.0,9571800653.0,7559115517.0,8375075630.0,9067815521.0,11412449735.0,15607882555.0,16875240684.0,19381055197.0,22283109803.0,25762224563.0,31218296292.0,36848080899.0,40499388869.0,42206011275.0,37759179895.0,35730185634.0,34961486348.0,33987207295.0,37791488666.0,43152128959.0,48513773721.0,50508286642.0,51784144943.0,60422328242.0,62036529147.0,73159336915.0,84644328727.0,94648084429.0,94106317565.0,74492416330.0,85640171045.0,83669788255.0,78921234458.0,84307345888.0,87039092974.0,95001999685.0,107420000000.0,127653000000.0,155980000000.0,181625000000.0,175975000000.0,208369000000.0,234217000000.0,261921000000.0,283903000000.0,297484000000.0,306446000000.0,318627000000.0,328481000000.0,346842000000.0,376823000000.0,361751000000.0,394087000000.0,404284000000.0,
Palau,PLW,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146297500.0,156907900.0,163184900.0,153963200.0,165186200.0,190452900.0,192382400.0,198897700.0,198283900.0,187522800.0,185943000.0,196911100.0,212397800.0,221117200.0,241669800.0,280457700.0,298300000.0,285600000.0,288546281.3,281970375.0,257885921.9,232903015.6,221847626.55594686,
Papua New Guinea,PNG,GDP (current US$),NY.GDP.MKTP.CD,230496036.9,244832039.2,261184041.8,275968044.2,305312048.8,344176055.1,390992062.6,441728182.7,485184189.6,551263864.2,645568215.3,717750278.1,858761926.1,1299079410.0,1467417672.0,1356603608.0,1511843235.0,1640746619.0,1947878831.0,2293760511.0,2545808456.0,2498190847.0,2368719683.0,2562351551.0,2552662617.0,2423339172.0,2647995602.0,3143851794.0,3656177881.0,3546472566.0,3219729083.0,3787394958.0,4377980510.0,4974550286.0,5502786070.0,4636057476.0,5155311077.0,4936615299.0,3789443015.0,3477038204.0,3521339699.0,3081024212.0,2999511040.0,3536411824.0,3927157867.0,4865892972.0,8354911041.0,9545028944.0,11670892801.0,11619456449.0,14250786675.0,17985138066.0,21295168666.0,21261338065.0,23210823987.0,21723437010.0,20758876953.0,22742699138.0,24109780708.0,24751066911.0,23848445104.0,26113333245.0,31603619042.0,
Poland,POL,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65977748211.0,85500935935.0,94337050693.0,96043157273.0,110804000000.0,142294000000.0,160193000000.0,159358000000.0,174686000000.0,170031000000.0,172220000000.0,190905000000.0,199070000000.0,217829000000.0,255107000000.0,306146000000.0,344627000000.0,429021000000.0,533600000000.0,439732000000.0,475697000000.0,524374000000.0,495231000000.0,515762000000.0,539080000000.0,477111000000.0,470025000000.0,524641000000.0,588780000000.0,596058000000.0,599443000000.0,681346000000.0,688125000000.0,
Puerto Rico,PRI,GDP (current US$),NY.GDP.MKTP.CD,1691900000.0,1865100000.0,2094400000.0,2333600000.0,2570500000.0,2881500000.0,3170500000.0,3532700000.0,3941700000.0,4460700000.0,5034700000.0,5646800000.0,6328900000.0,7002400000.0,7684800000.0,8198300000.0,8968600000.0,9910900000.0,11165000000.0,12750000000.0,14436100000.0,15955700000.0,16764200000.0,17276600000.0,19162600000.0,20289200000.0,22009300000.0,24025800000.0,26385800000.0,28161200000.0,30603919000.0,32287031000.0,34630430000.0,36922456000.0,39690630000.0,42647331000.0,45340835000.0,48187039000.0,54086400000.0,57841000000.0,61701800000.0,69208400000.0,71623500000.0,74827400000.0,80322313000.0,83914521300.0,87276164400.0,89524131600.0,93639300000.0,96385600000.0,98381300000.0,100352000000.0,101565000000.0,102450000000.0,102446000000.0,103376000000.0,104337000000.0,103446000000.0,100958000000.0,105126000000.0,103131000000.0,106369000000.0,113435000000.0,
"Korea, Dem. People's Rep.",PRK,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,3193200404.0,3417516639.0,3668222358.0,3905734460.0,4235608178.0,4687464055.0,5135387846.0,5740241166.0,6354262628.0,6969025826.0,8108235704.0,9201604240.0,11239117865.0,15090564186.0,17512391476.0,19347607843.0,20332831565.0,21439523311.0,23487614051.0,26622819672.0,32896519824.0,31977276873.0,30527754793.0,27239650742.0,25217969050.0,27115807742.0,38745901354.0,48182925857.0,56347250696.0,60594092182.0,78713860217.0,89233599278.0,107592000000.0,95009751901.0,99688641304.0,118122000000.0,122630000000.0,117017000000.0,123946000000.0,127470000000.0,118605000000.0,121604000000.0,134796000000.0,165226000000.0,189382000000.0,197254000000.0,208756000000.0,240496000000.0,263416000000.0,244668000000.0,238113000000.0,245118000000.0,216224000000.0,226434000000.0,229902000000.0,199394000000.0,206426000000.0,221358000000.0,242313000000.0,239987000000.0,229032000000.0,255535000000.0,255197000000.0,
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,,,,,,443587301.6,465888888.9,492674603.2,517650793.7,556293650.8,594611111.1,664571428.6,769039682.5,995531746.0,1333475397.0,1511420635.0,1698960317.0,2092158730.0,2559857143.0,3416777778.0,4448087302.0,5624515873.0,5419411765.0,5673248726.0,4502462807.0,3282449236.0,3723993943.0,3971044724.0,4255683528.0,4757732200.0,5812114523.0,6984367763.0,7157424031.0,7249533620.0,7870982005.0,9062131475.0,9788391781.0,9965225678.0,9260481572.0,8837070236.0,8855705140.0,8495806432.0,7196260657.0,7691367471.0,9624440836.0,10737500188.0,13429430050.0,17856393235.0,24615267664.0,22355151162.0,27260886405.0,33756238767.0,33271921136.0,38501122141.0,40377929296.0,36211447840.0,36089700223.0,38997129474.0,40225448341.0,37925338329.0,35432178068.0,39950899939.0,41722295229.0,
West Bank and Gaza,PSE,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2843300000.0,3282800000.0,3409600000.0,3759800000.0,4067800000.0,4271200000.0,4313600000.0,4003700000.0,3555800000.0,3968000000.0,4603100000.0,5125700000.0,5348300000.0,5815700000.0,7310400000.0,8085700000.0,9681500000.0,11186100000.0,12208400000.0,13515500000.0,13989700000.0,13972400000.0,15405400000.0,16128000000.0,16276600000.0,17133500000.0,15531700000.0,18109000000.0,19111900000.0,
French Polynesia,PYF,GDP (current US$),NY.GDP.MKTP.CD,,,,,,176534588.4,215659453.6,220984367.6,259590074.5,242943783.1,254036000.8,296865513.7,326433558.1,431252938.1,555340842.9,690323388.5,732288906.3,793196378.7,1005569835.0,1215032464.0,1320416025.0,1234743073.0,1235897958.0,1284180701.0,1325515445.0,1448281228.0,2212028300.0,2677977163.0,2723496362.0,2731683484.0,3320159522.0,3410078968.0,3713785765.0,3544608548.0,3676123788.0,4186994249.0,4166072830.0,3762859093.0,3903186593.0,3911602004.0,3599845480.0,3573808556.0,3965405553.0,4927780607.0,5564109982.0,5705052135.0,5877997980.0,6631156406.0,7136741422.0,6584557974.0,6086644799.0,6203940037.0,5692858099.0,6031827123.0,6151996561.0,5325846362.0,5497036477.0,5833352693.0,6135116253.0,6022276196.0,5792545871.0,6150640646.0,5814661209.0,
Qatar,QAT,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,301791301.8,387703105.5,510262500.2,793885560.0,2401403227.0,2512773166.0,3284273987.0,3617564638.0,4052000413.0,5632962997.0,7829165262.0,8661263764.0,7596703214.0,6467582308.0,6704395824.0,6153296456.0,5053021951.0,5446428681.0,6038187033.0,6487912088.0,7360439423.0,6883516484.0,7646153984.0,7156593654.0,7374450769.0,8137911978.0,9059340385.0,11297802115.0,10255495027.0,12393131868.0,17759890110.0,17538461538.0,19363736264.0,23533791209.0,31734065934.0,44530494505.0,60882142857.0,79712087912.0,115270000000.0,97798351648.0,125122000000.0,167775000000.0,186834000000.0,198728000000.0,206225000000.0,161740000000.0,151732000000.0,161099000000.0,183335000000.0,176371000000.0,144411000000.0,179732000000.0,236258000000.0,
Romania,ROU,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,38067567568.0,40424528302.0,41450777202.0,38247882300.0,28850634900.0,25121666667.0,26361160450.0,30072805104.0,37430162103.0,36937074278.0,35575214078.0,41696091974.0,35953156754.0,37253739511.0,40395116581.0,46065502703.0,57806384143.0,74973656852.0,98454380120.0,122024000000.0,174589000000.0,214317000000.0,174102000000.0,170029000000.0,192614000000.0,179133000000.0,189789000000.0,199714000000.0,177884000000.0,185288000000.0,210147000000.0,243316000000.0,251018000000.0,251363000000.0,285810000000.0,300691000000.0,
Russian Federation,RUS,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554829000000.0,506631000000.0,517014000000.0,517963000000.0,460291000000.0,435084000000.0,395077000000.0,395537000000.0,391725000000.0,404929000000.0,270955000000.0,195907000000.0,259710000000.0,306602000000.0,345470000000.0,430347000000.0,591017000000.0,764016000000.0,989932000000.0,1299700000000.0,1660850000000.0,1222650000000.0,1524920000000.0,2045920000000.0,2208290000000.0,2292470000000.0,2059240000000.0,1363480000000.0,1276790000000.0,1574200000000.0,1657330000000.0,1693120000000.0,1493080000000.0,1836890000000.0,2240420000000.0,
